Lat,Long,geometry
43.639286,-79.4108658,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6394043,-79.3980026,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.639431,-79.3868179,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6394691,-79.4248352,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.639473,-79.4210129,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6395073,-79.3827209,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6397171,-79.3854446,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6397247,-79.4235535,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6399307,-79.3870316,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.639946,-79.3956299,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6399651,-79.3801956,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6399803,-79.4222794,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6400108,-79.4144669,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6401138,-79.3912811,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6401787,-79.4212875,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6402054,-79.3944321,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6402664,-79.3831406,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6403046,-79.3983765,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6405029,-79.3832855,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.640564,-79.3930054,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6405983,-79.4133606,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6406021,-79.4280014,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6406441,-79.4147034,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6406746,-79.3833466,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6407471,-79.3914948,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6407509,-79.4014206,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6407585,-79.4114685,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6408386,-79.4252853,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6408577,-79.387619,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6409264,-79.380661,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6409912,-79.417244,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6410065,-79.3806915,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6410141,-79.4102478,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6411133,-79.4166412,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6411552,-79.3768387,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6412277,-79.4266739,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.641346,-79.3933411,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.641407,-79.4044571,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6414299,-79.3988419,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6414375,-79.4150162,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6414528,-79.4117432,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6414604,-79.380867,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6414757,-79.4216537,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6415367,-79.4283752,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6415634,-79.381424,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6415939,-79.3836823,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6415977,-79.4073486,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6416435,-79.3919067,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6416855,-79.3809586,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6416969,-79.4104996,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6417694,-79.397583,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6417923,-79.4284744,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6418457,-79.4061203,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6419144,-79.4127045,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6419144,-79.4018936,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6419296,-79.3747101,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6420441,-79.411972,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6420593,-79.3811111,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6420784,-79.3774643,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6421051,-79.3796005,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6421127,-79.4047546,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6421204,-79.4152756,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.642292,-79.4107208,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6423912,-79.3840103,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6424141,-79.379509,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6424599,-79.3992386,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6424828,-79.3730621,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6425514,-79.3787231,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6425934,-79.4129791,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6426392,-79.3827896,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6426506,-79.3776855,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6426544,-79.4021912,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6426582,-79.3759613,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.642704,-79.4087601,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6427193,-79.4155045,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6427383,-79.3939285,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6427574,-79.3752289,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.64291,-79.4077148,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6429138,-79.3814774,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6429749,-79.414299,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6429901,-79.4196243,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6430092,-79.3778229,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.643013,-79.377594,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6430626,-79.3713837,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6431847,-79.3995514,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6431961,-79.4132156,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6431961,-79.4023972,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.643219,-79.3779144,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6433029,-79.3982468,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6433144,-79.3754807,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6433411,-79.4124527,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6434021,-79.4052811,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6434212,-79.3912811,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.643486,-79.4082947,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6434937,-79.4224091,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6435852,-79.4112244,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6435928,-79.3942947,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6437035,-79.3899841,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6437263,-79.421196,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6437263,-79.3997803,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6438789,-79.4097977,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6439285,-79.4027023,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.64394,-79.3689957,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6439705,-79.3887177,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6439819,-79.4200058,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6439934,-79.4107285,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6440315,-79.3944855,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6440544,-79.4055481,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.644062,-79.3757706,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6440849,-79.4087677,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6441498,-79.3761063,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.644207,-79.4188614,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6442146,-79.3662109,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6442795,-79.3848114,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6443062,-79.4008255,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6443214,-79.4128113,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6443443,-79.3678131,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6444244,-79.3946228,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6444435,-79.3931351,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.644455,-79.4000931,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6444817,-79.4174805,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6445465,-79.4116211,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6445732,-79.374054,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6446495,-79.4043427,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6446762,-79.4092255,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6446953,-79.4057922,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6446991,-79.4009781,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6447182,-79.4108353,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6447258,-79.4162979,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6447487,-79.3917923,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6447754,-79.3850174,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6447792,-79.3985062,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6448174,-79.3822632,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6448517,-79.4047775,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6448898,-79.4031067,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6449547,-79.397644,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6449623,-79.3639221,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6449738,-79.4150772,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6450119,-79.3905258,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6450157,-79.4094772,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6450272,-79.4191437,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6450844,-79.3834229,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6451225,-79.365593,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6451569,-79.4164658,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6451912,-79.4032288,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6452065,-79.4139786,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6452789,-79.3892441,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6452904,-79.4177933,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6452942,-79.3824692,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.645298,-79.4096069,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6453209,-79.4060669,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6453629,-79.4231415,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6453667,-79.4131927,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6453743,-79.3920593,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6454353,-79.3613358,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6454735,-79.3950424,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6455154,-79.4033661,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.645546,-79.3698196,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6455765,-79.3643341,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6456108,-79.4218826,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6456337,-79.3698578,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6456642,-79.3702011,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6457024,-79.4114838,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6457329,-79.4006348,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6457481,-79.4112549,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6457634,-79.3936386,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6458435,-79.4207153,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6458473,-79.4107895,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6459351,-79.3996277,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6459389,-79.3895035,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6459618,-79.4063034,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6459846,-79.3827209,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6459961,-79.4099426,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6460533,-79.3989944,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6460571,-79.3923264,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6460571,-79.3855591,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.64608,-79.4095764,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6460915,-79.4195251,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6461945,-79.4234695,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6461983,-79.3849106,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6462173,-79.3953629,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6462326,-79.3981476,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6462898,-79.4085846,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6462975,-79.4142227,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6463165,-79.3910904,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
43.6463623,-79.3752823,"{'name': 'Spadina-Fort York', 'centroid': {'coordinates': [-79.38733560724818, 43.635801297544724], 'type': 'Point'}}"
