Lat,Long,wardnumber 2010,wardname 2010,wardmedian 2010,wardnumber 2018,wardname 2018
43.7046013,-79.4085159,22,St. Paul's (22),76002,8,Eglinton-Lawrence
43.7046242,-79.4384995,21,St. Paul's (21),70815,8,Eglinton-Lawrence
43.7046547,-79.464798,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.70467,-79.4420776,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7047424,-79.4462662,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7047424,-79.4380188,21,St. Paul's (21),70815,8,Eglinton-Lawrence
43.7047462,-79.4119492,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7047653,-79.4514923,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7049828,-79.4449539,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7050285,-79.4065323,22,St. Paul's (22),76002,8,Eglinton-Lawrence
43.7051048,-79.436409,21,St. Paul's (21),70815,8,Eglinton-Lawrence
43.7051086,-79.4061356,22,St. Paul's (22),76002,8,Eglinton-Lawrence
43.7051163,-79.447876,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7051964,-79.4263687,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7052422,-79.415451,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7053413,-79.465004,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.705368,-79.4090347,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7054253,-79.4675674,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7055206,-79.4303284,21,St. Paul's (21),70815,8,Eglinton-Lawrence
43.7055321,-79.4608536,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7056007,-79.434082,21,St. Paul's (21),70815,8,Eglinton-Lawrence
43.7056084,-79.4378281,21,St. Paul's (21),70815,8,Eglinton-Lawrence
43.7056198,-79.414444,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7056847,-79.4239883,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7057762,-79.452919,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7058258,-79.4027634,22,St. Paul's (22),76002,8,Eglinton-Lawrence
43.7058601,-79.4329605,21,St. Paul's (21),70815,8,Eglinton-Lawrence
43.7058907,-79.450058,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7059479,-79.4651642,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7059593,-79.4402542,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7059631,-79.4282532,21,St. Paul's (21),70815,8,Eglinton-Lawrence
43.7060013,-79.4359894,21,St. Paul's (21),70815,8,Eglinton-Lawrence
43.7060127,-79.4179077,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7060699,-79.4123611,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.706089,-79.4097443,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7061043,-79.4014511,22,St. Paul's (22),76002,8,Eglinton-Lawrence
43.7061424,-79.4581833,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7061615,-79.4529953,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7062073,-79.4483261,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7062149,-79.4266357,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7063255,-79.4306564,21,St. Paul's (21),70815,8,Eglinton-Lawrence
43.7063522,-79.4002838,22,St. Paul's (22),76002,8,Eglinton-Lawrence
43.7063942,-79.4124069,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7064323,-79.4653091,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7064743,-79.4203873,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7065926,-79.4332657,21,St. Paul's (21),70815,8,Eglinton-Lawrence
43.7066345,-79.4246292,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7066612,-79.4070206,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7066994,-79.4460983,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7067337,-79.3983688,22,St. Paul's (22),76002,8,Eglinton-Lawrence
43.7067719,-79.4285812,21,St. Paul's (21),70815,8,Eglinton-Lawrence
43.7069054,-79.4493942,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7069054,-79.4099655,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7069855,-79.4531784,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7071075,-79.426857,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7071953,-79.4430771,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7072067,-79.4126129,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7072449,-79.4033127,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7072716,-79.4616013,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7073631,-79.4162216,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7073822,-79.4255066,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7073822,-79.4207306,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.707428,-79.4655991,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7074814,-79.4072113,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7075195,-79.428894,21,St. Paul's (21),70815,8,Eglinton-Lawrence
43.7075958,-79.4559326,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7075996,-79.4150085,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7077637,-79.4008408,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7077942,-79.4403458,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7078781,-79.4313278,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7080383,-79.412941,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7081184,-79.4620132,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7081833,-79.4259109,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7081985,-79.4166718,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7082138,-79.3986816,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7082748,-79.4209518,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7083855,-79.4467697,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7085762,-79.4104385,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7087746,-79.4272842,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7089539,-79.4349442,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7089806,-79.4686127,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7089996,-79.4438095,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.709156,-79.4211884,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7091713,-79.401062,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7092209,-79.4382629,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7092514,-79.4611664,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.709343,-79.4566803,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.709404,-79.4419479,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7094154,-79.4644165,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7094574,-79.4107819,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.709507,-79.4414749,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7095108,-79.4503708,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7095718,-79.4597168,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7096062,-79.4274597,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7096939,-79.4405975,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7097168,-79.4537888,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7097397,-79.4274902,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7098465,-79.4353409,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7098732,-79.4441681,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7099457,-79.4219818,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7099495,-79.417366,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7099571,-79.4688187,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7099915,-79.4538498,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7100334,-79.4215012,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7100487,-79.4615021,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7100563,-79.425972,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7100983,-79.4295654,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7101059,-79.4475098,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7101097,-79.4386444,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7101669,-79.4570465,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.710331,-79.4111328,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7103348,-79.4155426,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.71035,-79.4463959,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7104874,-79.4276962,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7104912,-79.4323502,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7105064,-79.4193192,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7105446,-79.401123,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7106285,-79.4277267,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.710659,-79.4050598,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7106628,-79.4539871,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7107315,-79.444519,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7107353,-79.4356918,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7108192,-79.4540253,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7108307,-79.4223175,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7109871,-79.4389954,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7110062,-79.4299545,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7110519,-79.447731,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7110748,-79.4256592,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7111702,-79.4072495,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7111893,-79.4114914,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7112198,-79.4159241,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7112312,-79.451149,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7113686,-79.4327316,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7113876,-79.4196396,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7113914,-79.4415894,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7114258,-79.4279327,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.711441,-79.4499741,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.711483,-79.4666061,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7114906,-79.4012604,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7115364,-79.427948,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7115593,-79.4053802,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7116051,-79.4448776,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7116051,-79.4360504,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7116623,-79.4227982,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7118301,-79.4393463,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7118797,-79.4264221,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7118988,-79.4485474,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7118988,-79.4303055,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7119141,-79.4619522,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7122307,-79.4330826,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7122421,-79.4244003,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7122459,-79.4632339,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7122498,-79.4667511,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7122726,-79.4199753,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7123337,-79.4281464,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7123566,-79.4543457,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7123871,-79.4014359,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7124519,-79.4452057,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7124825,-79.4364243,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7126389,-79.4014893,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7126923,-79.4088745,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7127571,-79.4608765,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.71278,-79.4261475,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7127991,-79.4427109,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.712986,-79.416626,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7130737,-79.4545059,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7131042,-79.4092026,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7131767,-79.4249802,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7132378,-79.42836,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7132378,-79.4062576,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7132835,-79.4585876,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7133636,-79.4367676,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.713398,-79.4455948,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7135239,-79.4488602,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7136002,-79.4400787,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7136078,-79.4521179,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7136269,-79.4068069,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7136536,-79.3998413,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7139816,-79.4337769,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7140503,-79.4069443,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.714241,-79.4491501,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7142906,-79.4119186,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7143288,-79.4524307,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7144814,-79.4404221,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7144852,-79.431366,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7146378,-79.426651,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7147026,-79.4097443,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7147446,-79.4242325,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7148285,-79.4428558,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7148285,-79.4256439,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7148743,-79.4462051,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7149467,-79.4072723,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7149734,-79.4174118,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7150993,-79.4374695,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7150993,-79.4225159,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7152138,-79.44841,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.715271,-79.4407501,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7153778,-79.4317322,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7158165,-79.4246521,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7159042,-79.4377823,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7159157,-79.4027939,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.716053,-79.4444656,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.716053,-79.4178238,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7161484,-79.4440231,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7161598,-79.4552002,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7162094,-79.4227982,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7162476,-79.4225693,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7162628,-79.405571,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.71632,-79.443222,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7163353,-79.4321136,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7163773,-79.400444,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7164154,-79.4539871,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7165298,-79.4348221,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7165604,-79.4552917,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7166252,-79.4380875,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7166557,-79.4529114,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7166786,-79.4148026,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7166824,-79.4090652,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7166977,-79.4413376,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.716774,-79.4437866,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7167854,-79.4031372,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7167892,-79.425354,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7168121,-79.4292221,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7169418,-79.413475,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7172279,-79.4231796,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7173424,-79.4497375,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7175026,-79.4376831,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7176437,-79.455513,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7177582,-79.4681549,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7177734,-79.4094925,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7178764,-79.4144821,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7180443,-79.4350967,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7180481,-79.4234467,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7182617,-79.4556808,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7184029,-79.4064178,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7184944,-79.4329758,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7185974,-79.4371567,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7186203,-79.4175415,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7186775,-79.4051056,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7187347,-79.4501038,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7188339,-79.4099274,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7191315,-79.4456024,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7191887,-79.4617233,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7192154,-79.4451828,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7192421,-79.4218369,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7192612,-79.4298172,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7194862,-79.4012604,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7195663,-79.4686279,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7196236,-79.4240799,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7196579,-79.4362183,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7196846,-79.4547424,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7196846,-79.4208832,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7196846,-79.4068298,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7197266,-79.4503403,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.7197304,-79.4055176,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7199287,-79.4196243,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7199783,-79.4347916,15,Eglinton-Lawrence (15),58180,8,Eglinton-Lawrence
43.719986,-79.4043274,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
43.7199936,-79.4264145,16,Eglinton-Lawrence (16),112882,8,Eglinton-Lawrence
